Time,Total_Traffic_Passengers,humidity,wind_speed,real_temp,day_of_week,year,month,day,rain_today_clear,rain_today_drizzle,rain_today_intensity,rain_today_others,rain_today_rain,rain_today_snow,snow_today_others,Line Name_1R,Line Name_1RW
17,359.0,345.0,0.0,69.83780000000003,4,2016,10,6,1,0,0,0,0,0,1,1,0
13,551.0,356.0,0.0,51.243800000000064,4,2016,10,6,1,0,0,0,0,0,1,1,0
21,363.0,63.0,0.0,65.7932000000001,3,2016,10,5,1,0,0,0,0,0,1,1,0
17,374.0,53.0,0.0,65.13800000000005,3,2016,10,5,1,0,0,0,0,0,1,1,0
13,602.0,30.0,0.0,55.57280000000001,3,2016,10,5,1,0,0,0,0,0,1,1,0
21,311.0,61.0,0.005,67.22600000000007,2,2016,10,4,0,0,0,1,0,0,1,1,0
17,323.0,54.0,0.0,65.82200000000003,2,2016,10,4,0,0,0,1,0,0,1,1,0
13,487.0,59.0,0.56,61.430000000000035,2,2016,10,4,0,0,0,0,1,0,1,1,0
21,295.0,281.0,0.0,70.016,1,2016,10,3,0,0,0,1,0,0,1,1,0
17,303.0,307.0,0.0,68.61200000000005,1,2016,10,3,0,0,0,1,0,0,1,1,0
13,532.0,269.0,0.06,61.3760000000001,1,2016,10,3,0,0,0,1,0,0,1,1,0
21,146.0,61.0,0.25,62.67200000000004,7,2016,10,2,0,0,0,0,1,0,1,1,0
17,167.0,26.0,0.14,61.142,7,2016,10,2,0,0,0,0,1,0,1,1,0
13,131.0,63.0,0.25,56.53399999999999,7,2016,10,2,0,0,0,0,1,0,1,1,0
21,141.0,68.0,0.055,61.358,6,2016,10,1,0,0,0,1,0,0,1,1,0
17,227.0,64.0,0.145,60.69199999999999,6,2016,10,1,0,0,0,0,1,0,1,1,0
13,141.0,57.0,0.305,56.69600000000005,6,2016,10,1,0,0,0,0,1,0,1,1,0
21,241.0,52.0,0.5,59.27000000000007,5,2016,9,30,0,0,0,0,1,0,1,1,0
17,291.0,52.0,1.31,59.95400000000005,5,2016,9,30,0,0,0,0,1,0,1,1,0
13,474.0,59.0,1.27,57.128000000000064,5,2016,9,30,0,0,0,0,1,0,1,1,0
21,285.0,81.0,0.0,63.80600000000002,4,2016,9,29,0,0,0,1,0,0,1,1,0
17,386.0,75.0,0.005,62.54600000000005,4,2016,9,29,0,0,0,1,0,0,1,1,0
13,504.0,81.0,0.25,59.792,4,2016,9,29,0,0,0,0,1,0,1,1,0
21,269.0,77.0,0.01,64.34600000000005,3,2016,9,28,0,0,0,1,0,0,1,1,0
17,372.0,78.0,44.0,67.6760000000001,3,2016,9,28,0,0,0,1,0,0,1,1,0
13,509.0,22.0,0.0,62.744000000000064,3,2016,9,28,0,0,0,1,0,0,1,1,0
21,298.0,239.0,0.0,73.70600000000003,2,2016,9,27,0,0,0,1,0,0,1,1,0
17,345.0,241.0,0.0,71.33000000000004,2,2016,9,27,0,0,0,1,0,0,1,1,0
13,907.0,257.0,0.745,65.066,2,2016,9,27,0,0,0,0,1,0,1,1,0
21,228.0,177.0,0.0,70.25,1,2016,9,26,1,0,0,0,0,0,1,1,0
17,322.0,184.0,32.0,67.82000000000006,1,2016,9,26,0,0,0,1,0,0,1,1,0
13,549.0,54.0,0.0,52.75400000000007,1,2016,9,26,1,0,0,0,0,0,1,1,0
21,218.0,341.0,0.0,68.14400000000008,7,2016,9,25,1,0,0,0,0,0,1,1,0
17,266.0,349.0,0.0,65.35400000000007,7,2016,9,25,1,0,0,0,0,0,1,1,0
13,183.0,1.0,0.0,57.47000000000007,7,2016,9,25,0,0,0,1,0,0,1,1,0
21,262.0,356.0,0.12,69.38600000000007,6,2016,9,24,0,0,0,0,1,0,1,1,0
17,324.0,17.0,1.3,66.27200000000003,6,2016,9,24,0,0,0,0,1,0,1,1,0
13,180.0,20.0,0.25,58.820000000000064,6,2016,9,24,0,0,0,0,1,0,1,1,0
21,296.0,242.0,0.0,82.92200000000005,5,2016,9,23,1,0,0,0,0,0,1,1,0
17,372.0,255.0,0.0,78.40400000000005,5,2016,9,23,1,0,0,0,0,0,1,1,0
13,522.0,227.0,0.0,65.12000000000006,5,2016,9,23,1,0,0,0,0,0,1,1,0
21,309.0,131.0,76.0,80.25800000000002,4,2016,9,22,0,0,0,1,0,0,1,1,0
17,334.0,137.0,64.0,81.46400000000003,4,2016,9,22,0,0,0,1,0,0,1,1,0
13,547.0,35.0,12.0,69.26000000000008,4,2016,9,22,0,0,0,1,0,0,1,1,0
21,335.0,23.0,64.0,80.96000000000008,3,2016,9,21,0,0,0,1,0,0,1,1,0
17,365.0,17.0,48.0,75.92000000000007,3,2016,9,21,0,0,0,1,0,0,1,1,0
13,549.0,14.0,0.0,66.52400000000002,3,2016,9,21,0,0,0,1,0,0,1,1,0
21,295.0,222.0,0.0,79.95200000000007,2,2016,9,20,0,0,0,1,0,0,1,1,0
17,335.0,337.0,0.0025,78.29600000000005,2,2016,9,20,0,0,0,1,0,0,1,1,0
13,520.0,358.0,0.0,68.91800000000009,2,2016,9,20,0,0,0,1,0,0,1,1,0
21,245.0,35.0,0.25,71.15,1,2016,9,19,0,0,0,0,1,0,1,1,0
17,266.0,15.0,1.02,71.47400000000002,1,2016,9,19,0,0,0,0,1,0,1,1,0
13,480.0,20.0,5.53,71.45600000000003,1,2016,9,19,0,0,1,0,0,0,1,1,0
21,141.0,170.0,75.0,80.92399999999999,7,2016,9,18,0,0,0,1,0,0,1,1,0
17,169.0,210.0,0.25,76.658,7,2016,9,18,0,0,0,0,1,0,1,1,0
13,159.0,210.0,90.0,71.11400000000003,7,2016,9,18,0,0,0,1,0,0,1,1,0
21,298.0,150.0,40.0,76.316,6,2016,9,17,0,0,0,1,0,0,1,1,0
17,357.0,190.0,40.0,73.77800000000006,6,2016,9,17,0,0,0,1,0,0,1,1,0
13,208.0,150.0,40.0,60.314000000000036,6,2016,9,17,0,0,0,1,0,0,1,1,0
21,308.0,160.0,75.0,72.12200000000004,5,2016,9,16,0,0,0,1,0,0,1,1,0
17,373.0,40.0,40.0,70.89800000000002,5,2016,9,16,0,0,0,1,0,0,1,1,0
13,466.0,130.0,20.0,60.746000000000045,5,2016,9,16,0,0,0,1,0,0,1,1,0
21,315.0,120.0,20.0,72.608,4,2016,9,15,0,0,0,1,0,0,1,1,0
17,313.0,80.0,20.0,70.30400000000007,4,2016,9,15,0,0,0,1,0,0,1,1,0
13,428.0,30.0,20.0,61.6100000000001,4,2016,9,15,0,0,0,1,0,0,1,1,0
21,266.0,220.0,40.0,87.81800000000008,3,2016,9,14,0,0,0,1,0,0,1,1,0
17,329.0,290.0,5.0,84.81200000000005,3,2016,9,14,0,0,0,1,0,0,1,1,0
13,504.0,260.0,5.0,70.10600000000002,3,2016,9,14,0,0,0,1,0,0,1,1,0
21,300.0,170.0,20.0,79.44800000000002,2,2016,9,13,0,0,0,1,0,0,1,1,0
17,302.0,230.0,75.0,77.75600000000003,2,2016,9,13,0,0,0,1,0,0,1,1,0
13,450.0,246.0,75.0,65.642,2,2016,9,13,0,0,0,1,0,0,1,1,0
21,289.0,180.0,75.0,75.7760000000001,1,2016,9,12,0,0,0,1,0,0,1,1,0
17,281.0,50.0,1.0,73.58000000000004,1,2016,9,12,0,0,0,1,0,0,1,1,0
13,484.0,40.0,20.0,62.67200000000004,1,2016,9,12,0,0,0,1,0,0,1,1,0
21,7.0,320.0,75.0,81.77000000000007,7,2016,9,11,0,0,0,1,0,0,1,1,0
17,0.0,340.0,75.0,79.53800000000005,7,2016,9,11,0,0,0,1,0,0,1,1,0
13,0.0,230.0,75.0,77.63000000000005,7,2016,9,11,0,0,0,1,0,0,1,1,0
21,0.0,160.0,1.52,86.93600000000006,6,2016,9,10,0,0,0,0,1,0,1,1,0
21,0.0,160.0,1.52,86.93600000000006,6,2016,9,10,0,0,0,1,0,0,1,1,0
17,0.0,100.0,40.0,86.0,6,2016,9,10,0,0,0,1,0,0,1,1,0
13,0.0,90.0,40.0,76.69400000000007,6,2016,9,10,0,0,0,1,0,0,1,1,0
21,286.0,270.0,20.0,89.2760000000001,5,2016,9,9,0,0,0,1,0,0,1,1,0
17,365.0,320.0,75.0,88.44800000000002,5,2016,9,9,0,0,0,1,0,0,1,1,0
13,492.0,300.0,75.0,80.49199999999998,5,2016,9,9,0,0,0,1,0,0,1,1,0
21,305.0,260.0,90.0,85.56800000000008,4,2016,9,8,0,0,0,1,0,0,1,1,0
17,321.0,210.0,75.0,83.35400000000007,4,2016,9,8,0,0,0,1,0,0,1,1,0
13,531.0,0.0,40.0,72.734,4,2016,9,8,0,0,0,1,0,0,1,1,0
21,296.0,360.0,20.0,83.89400000000008,3,2016,9,7,0,0,0,1,0,0,1,1,0
17,340.0,40.0,40.0,80.24000000000002,3,2016,9,7,0,0,0,1,0,0,1,1,0
13,531.0,10.0,75.0,72.57200000000003,3,2016,9,7,0,0,0,1,0,0,1,1,0
21,275.0,30.0,90.0,78.71000000000008,2,2016,9,6,0,0,0,1,0,0,1,1,0
17,323.0,20.0,90.0,77.93600000000006,2,2016,9,6,0,0,0,1,0,0,1,1,0
13,584.0,360.0,90.0,73.058,2,2016,9,6,0,0,0,1,0,0,1,1,0
13,584.0,360.0,90.0,73.058,2,2016,9,6,0,0,0,1,0,0,1,1,0
21,412.0,350.0,90.0,82.59800000000003,1,2016,9,5,0,0,0,1,0,0,1,1,0
17,870.0,60.0,75.0,74.04800000000003,1,2016,9,5,0,0,0,1,0,0,1,1,0
13,789.0,20.0,75.0,64.23800000000004,1,2016,9,5,0,0,0,1,0,0,1,1,0
21,783.0,60.0,1.0,79.2680000000001,7,2016,9,4,0,0,0,1,0,0,1,1,0
17,972.0,70.0,40.0,74.71400000000003,7,2016,9,4,0,0,0,1,0,0,1,1,0
13,831.0,30.0,40.0,65.39000000000001,7,2016,9,4,0,0,0,1,0,0,1,1,0
21,231.0,70.0,75.0,74.26400000000005,6,2016,9,3,0,0,0,1,0,0,1,1,0
17,284.0,0.0,75.0,72.33800000000005,6,2016,9,3,0,0,0,1,0,0,1,1,0
13,183.0,60.0,75.0,66.59600000000005,6,2016,9,3,0,0,0,1,0,0,1,1,0
21,285.0,340.0,75.0,79.32200000000003,5,2016,9,2,0,0,0,1,0,0,1,1,0
17,323.0,50.0,40.0,76.442,5,2016,9,2,0,0,0,1,0,0,1,1,0
13,397.0,360.0,0.25,66.39800000000002,5,2016,9,2,0,0,0,0,1,0,1,1,0
17,260.0,344.0,1.02,75.00200000000008,4,2016,9,1,0,0,0,0,1,0,1,1,0
13,470.0,290.0,0.57,71.0600000000001,4,2016,9,1,0,0,0,0,1,0,1,1,0
13,470.0,290.0,0.57,71.0600000000001,4,2016,9,1,0,0,1,0,0,0,1,1,0
13,470.0,290.0,0.57,71.0600000000001,4,2016,9,1,0,0,0,1,0,0,1,1,0
13,470.0,290.0,0.57,71.0600000000001,4,2016,9,1,0,0,0,1,0,0,1,1,0
21,250.0,180.0,75.0,83.60600000000002,3,2016,8,31,0,0,0,1,0,0,1,1,0
17,331.0,230.0,75.0,82.99400000000007,3,2016,8,31,0,0,0,1,0,0,1,1,0
13,437.0,220.0,75.0,74.408,3,2016,8,31,0,0,0,1,0,0,1,1,0
13,437.0,220.0,75.0,74.408,3,2016,8,31,0,0,0,1,0,0,1,1,0
21,281.0,190.0,20.0,82.49000000000002,2,2016,8,30,0,0,0,1,0,0,1,1,0
17,278.0,50.0,40.0,79.91600000000003,2,2016,8,30,0,0,0,1,0,0,1,1,0
13,472.0,70.0,40.0,71.34800000000003,2,2016,8,30,0,0,0,1,0,0,1,1,0
13,472.0,70.0,40.0,71.34800000000003,2,2016,8,30,0,0,0,1,0,0,1,1,0
21,268.0,330.0,40.0,88.32200000000003,1,2016,8,29,0,0,0,1,0,0,1,1,0
17,319.0,330.0,40.0,86.97200000000004,1,2016,8,29,0,0,0,1,0,0,1,1,0
13,419.0,270.0,75.0,74.37200000000004,1,2016,8,29,0,0,0,1,0,0,1,1,0
21,180.0,170.0,40.0,84.92000000000007,7,2016,8,28,0,0,0,1,0,0,1,1,0
17,265.0,210.0,20.0,83.13800000000005,7,2016,8,28,0,0,0,1,0,0,1,1,0
13,149.0,80.0,75.0,72.53600000000007,7,2016,8,28,0,0,0,1,0,0,1,1,0
21,259.0,150.0,75.0,85.22600000000007,6,2016,8,27,0,0,0,1,0,0,1,1,0
17,265.0,40.0,40.0,84.66800000000009,6,2016,8,27,0,0,0,1,0,0,1,1,0
13,163.0,50.0,20.0,74.53399999999998,6,2016,8,27,0,0,0,1,0,0,1,1,0
13,163.0,50.0,20.0,74.53399999999998,6,2016,8,27,0,0,0,1,0,0,1,1,0
21,226.0,330.0,75.0,90.21200000000006,5,2016,8,26,0,0,0,1,0,0,1,1,0
17,305.0,320.0,40.0,88.17800000000005,5,2016,8,26,0,0,0,1,0,0,1,1,0
13,442.0,230.0,40.0,76.47800000000007,5,2016,8,26,0,0,0,1,0,0,1,1,0
21,283.0,160.0,0.25,81.66200000000006,4,2016,8,25,0,0,0,0,1,0,1,1,0
17,325.0,170.0,75.0,81.55400000000007,4,2016,8,25,0,0,0,1,0,0,1,1,0
13,490.0,180.0,75.0,72.266,4,2016,8,25,0,0,0,1,0,0,1,1,0
21,287.0,160.0,20.0,84.542,3,2016,8,24,0,0,0,1,0,0,1,1,0
17,319.0,310.0,20.0,83.26400000000005,3,2016,8,24,0,0,0,1,0,0,1,1,0
13,465.0,320.0,20.0,69.60200000000006,3,2016,8,24,0,0,0,1,0,0,1,1,0
13,465.0,320.0,20.0,69.60200000000006,3,2016,8,24,0,0,0,1,0,0,1,1,0
21,284.0,0.0,20.0,80.43800000000005,2,2016,8,23,0,0,0,1,0,0,1,1,0
17,328.0,350.0,20.0,77.12600000000009,2,2016,8,23,0,0,0,1,0,0,1,1,0
13,449.0,300.0,1.0,64.81400000000004,2,2016,8,23,0,0,0,1,0,0,1,1,0
21,246.0,320.0,20.0,77.73800000000004,1,2016,8,22,0,0,0,1,0,0,1,1,0
17,325.0,310.0,20.0,76.55,1,2016,8,22,0,0,0,1,0,0,1,1,0
13,484.0,320.0,20.0,70.66400000000003,1,2016,8,22,0,0,0,1,0,0,1,1,0
21,193.0,170.0,0.25,81.35600000000002,7,2016,8,21,0,0,0,0,1,0,1,1,0
21,193.0,170.0,0.25,81.35600000000002,7,2016,8,21,0,0,0,1,0,0,1,1,0
17,258.0,180.0,75.0,84.63200000000002,7,2016,8,21,0,0,0,1,0,0,1,1,0
13,105.0,130.0,0.25,76.92800000000007,7,2016,8,21,0,0,0,0,1,0,1,1,0
13,105.0,130.0,0.25,76.92800000000007,7,2016,8,21,0,0,0,1,0,0,1,1,0
21,249.0,120.0,75.0,82.04000000000002,6,2016,8,20,0,0,0,1,0,0,1,1,0
17,135.0,50.0,3.3,83.87600000000009,6,2016,8,20,0,0,0,0,1,0,1,1,0
17,135.0,50.0,3.3,83.87600000000009,6,2016,8,20,0,0,0,1,0,0,1,1,0
13,1.0,55.0,0.0,77.64800000000002,6,2016,8,20,0,0,0,1,0,0,1,1,0
21,253.0,44.0,0.48,85.46000000000008,5,2016,8,19,0,0,0,0,1,0,1,1,0
17,325.0,244.0,2.225,83.984,5,2016,8,19,0,0,0,0,1,0,1,1,0
13,450.0,346.0,0.0,77.57600000000009,5,2016,8,19,0,0,0,1,0,0,1,1,0
21,296.0,204.0,0.0,83.58800000000005,4,2016,8,18,0,0,0,1,0,0,1,1,0
17,313.0,195.0,0.0,79.39400000000008,4,2016,8,18,0,0,0,1,0,0,1,1,0
13,503.0,24.0,0.23,73.43600000000006,4,2016,8,18,0,0,0,0,1,0,1,1,0
21,225.0,305.0,12.0,84.86600000000001,3,2016,8,17,0,0,0,1,0,0,1,1,0
17,299.0,305.0,56.0,82.70600000000003,3,2016,8,17,0,0,0,1,0,0,1,1,0
13,449.0,248.0,0.0,78.35,3,2016,8,17,0,0,0,1,0,0,1,1,0
21,228.0,196.0,8.16,87.33200000000002,2,2016,8,16,0,0,0,0,1,0,1,1,0
17,260.0,182.0,0.78,86.73800000000004,2,2016,8,16,0,0,0,0,1,0,1,1,0
13,439.0,130.0,0.05,81.06800000000008,2,2016,8,16,0,0,0,1,0,0,1,1,0
21,190.0,273.0,0.0,88.91600000000003,1,2016,8,15,0,0,0,1,0,0,1,1,0
17,263.0,281.0,0.0,87.62000000000006,1,2016,8,15,0,0,0,1,0,0,1,1,0
13,435.0,334.0,0.0,80.13200000000002,1,2016,8,15,0,0,0,1,0,0,1,1,0
21,62.0,310.0,7.295,94.28000000000004,7,2016,8,14,0,0,0,0,1,0,1,1,0
17,58.0,239.0,0.0,93.05600000000004,7,2016,8,14,1,0,0,0,0,0,1,1,0
13,77.0,224.0,0.0,84.81200000000005,7,2016,8,14,0,0,0,1,0,0,1,1,0
21,62.0,207.0,6.12,92.966,6,2016,8,13,0,0,0,0,1,0,1,1,0
17,112.0,187.0,8.0,94.06400000000004,6,2016,8,13,0,0,0,1,0,0,1,1,0
13,78.0,220.0,0.0,84.7760000000001,6,2016,8,13,0,0,0,1,0,0,1,1,0
21,89.0,231.0,7.12,89.92399999999999,5,2016,8,12,0,0,0,0,1,0,1,1,0
17,92.0,221.0,0.0,91.4,5,2016,8,12,1,0,0,0,0,0,1,1,0
13,344.0,223.0,0.0,79.07000000000006,5,2016,8,12,0,0,0,1,0,0,1,1,0
21,98.0,312.0,9.445,92.49800000000002,4,2016,8,11,0,0,0,0,1,0,1,1,0
17,119.0,131.0,0.0025,89.97800000000005,4,2016,8,11,0,0,0,1,0,0,1,1,0
13,404.0,261.0,0.0,80.92399999999999,4,2016,8,11,0,0,0,1,0,0,1,1,0
21,112.0,194.0,0.985,85.98200000000001,3,2016,8,10,0,0,0,0,1,0,1,1,0
17,130.0,178.0,0.57,81.734,3,2016,8,10,0,0,0,0,1,0,1,1,0
13,391.0,199.0,0.0025,78.67399999999999,3,2016,8,10,0,0,0,1,0,0,1,1,0
21,89.0,172.0,0.0,84.51500000000001,2,2016,8,9,1,0,0,0,0,0,1,1,0
17,128.0,156.0,0.0,85.88839999999998,2,2016,8,9,1,0,0,0,0,0,1,1,0
13,462.0,46.0,0.0,75.27200000000003,2,2016,8,9,1,0,0,0,0,0,1,1,0
21,109.0,270.0,12.0,82.38200000000002,1,2016,8,8,0,0,0,1,0,0,1,1,0
17,98.0,274.0,20.0,81.96800000000009,1,2016,8,8,0,0,0,1,0,0,1,1,0
13,378.0,4.0,92.0,76.51400000000005,1,2016,8,8,0,0,0,1,0,0,1,1,0
21,0.0,282.0,0.0,86.86400000000003,7,2016,8,7,1,0,0,0,0,0,1,1,0
17,0.0,279.0,0.0,84.97400000000002,7,2016,8,7,1,0,0,0,0,0,1,1,0
13,0.0,335.0,0.0,75.99199999999998,7,2016,8,7,0,0,0,1,0,0,1,1,0
21,0.0,317.0,4.21,83.28200000000002,6,2016,8,6,0,0,1,0,0,0,1,1,0
17,0.0,222.0,0.0,84.68600000000006,6,2016,8,6,0,0,0,1,0,0,1,1,0
13,0.0,216.0,32.0,77.108,6,2016,8,6,0,0,0,1,0,0,1,1,0
21,96.0,190.0,0.0,80.38399999999999,5,2016,8,5,1,0,0,0,0,0,1,1,0
17,118.0,199.0,0.0,80.85200000000006,5,2016,8,5,1,0,0,0,0,0,1,1,0
13,351.0,253.0,0.0,74.33600000000007,5,2016,8,5,1,0,0,0,0,0,1,1,0
21,92.0,177.0,0.0,79.57400000000001,4,2016,8,4,1,0,0,0,0,0,1,1,0
17,114.0,170.0,0.0,79.23200000000001,4,2016,8,4,1,0,0,0,0,0,1,1,0
13,422.0,66.0,24.0,72.96800000000009,4,2016,8,4,0,0,0,1,0,0,1,1,0
21,101.0,129.0,0.0,78.38600000000007,3,2016,8,3,1,0,0,0,0,0,1,1,0
17,137.0,124.0,0.0,78.04400000000007,3,2016,8,3,1,0,0,0,0,0,1,1,0
13,462.0,59.0,75.0,69.27800000000006,3,2016,8,3,0,0,0,1,0,0,1,1,0
21,121.0,140.0,90.0,74.69600000000004,2,2016,8,2,0,0,0,1,0,0,1,1,0
17,154.0,50.0,90.0,75.27200000000003,2,2016,8,2,0,0,0,1,0,0,1,1,0
13,403.0,90.0,0.25,71.85200000000006,2,2016,8,2,0,0,0,0,1,0,1,1,0
21,92.0,0.0,75.0,77.28800000000005,1,2016,8,1,0,0,0,1,0,0,1,1,0
17,129.0,70.0,90.0,73.74199999999998,1,2016,8,1,0,0,0,1,0,0,1,1,0
13,409.0,20.0,90.0,70.17800000000007,1,2016,8,1,0,0,0,1,0,0,1,1,0
21,12.0,90.0,90.0,77.792,7,2016,7,31,0,0,0,1,0,0,1,1,0
21,12.0,90.0,90.0,77.792,7,2016,7,31,0,0,0,1,0,0,1,1,0
17,36.0,140.0,0.98,76.28000000000004,7,2016,7,31,0,0,1,0,0,0,1,1,0
17,36.0,140.0,0.98,76.28000000000004,7,2016,7,31,0,0,0,1,0,0,1,1,0
13,43.0,130.0,0.65,74.67800000000007,7,2016,7,31,0,0,1,0,0,0,1,1,0
13,43.0,130.0,0.65,74.67800000000007,7,2016,7,31,0,0,0,1,0,0,1,1,0
21,10.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,0,1,0,1,1,0
21,10.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,1,0,0,1,1,0
21,10.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,1,0,0,1,1,0
21,10.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,1,0,0,1,1,0
17,70.0,50.0,75.0,82.36400000000003,6,2016,7,30,0,0,0,1,0,0,1,1,0
13,106.0,0.0,40.0,75.14600000000004,6,2016,7,30,0,0,0,1,0,0,1,1,0
21,82.0,50.0,20.0,83.58800000000005,5,2016,7,29,0,0,0,1,0,0,1,1,0
17,95.0,60.0,40.0,78.17000000000007,5,2016,7,29,0,0,0,1,0,0,1,1,0
13,284.0,350.0,2.63,70.41200000000006,5,2016,7,29,0,0,1,0,0,0,1,1,0
13,284.0,350.0,2.63,70.41200000000006,5,2016,7,29,0,0,0,1,0,0,1,1,0
21,87.0,160.0,0.25,86.72000000000006,4,2016,7,28,0,0,0,0,1,0,1,1,0
17,124.0,330.0,75.0,89.16800000000009,4,2016,7,28,0,0,0,1,0,0,1,1,0
13,386.0,278.0,1.0,78.17000000000007,4,2016,7,28,0,0,0,1,0,0,1,1,0
21,104.0,230.0,40.0,89.34800000000004,3,2016,7,27,0,0,0,1,0,0,1,1,0
17,144.0,40.0,20.0,85.64000000000001,3,2016,7,27,0,0,0,1,0,0,1,1,0
13,500.0,50.0,40.0,77.16200000000006,3,2016,7,27,0,0,0,1,0,0,1,1,0
21,103.0,330.0,75.0,89.74400000000006,2,2016,7,26,0,0,0,1,0,0,1,1,0
17,142.0,310.0,20.0,87.0260000000001,2,2016,7,26,0,0,0,1,0,0,1,1,0
13,487.0,300.0,40.0,75.57800000000006,2,2016,7,26,0,0,0,1,0,0,1,1,0
21,109.0,70.0,4.78,82.81400000000005,1,2016,7,25,0,0,1,0,0,0,1,1,0
21,109.0,70.0,4.78,82.81400000000005,1,2016,7,25,0,0,0,1,0,0,1,1,0
21,109.0,70.0,4.78,82.81400000000005,1,2016,7,25,0,0,0,1,0,0,1,1,0
17,121.0,210.0,40.0,86.57600000000009,1,2016,7,25,0,0,0,1,0,0,1,1,0
13,429.0,160.0,0.76,77.82800000000006,1,2016,7,25,0,0,0,0,1,0,1,1,0
21,36.0,270.0,90.0,89.90600000000003,7,2016,7,24,0,0,0,1,0,0,1,1,0
17,47.0,0.0,75.0,88.19600000000004,7,2016,7,24,0,0,0,1,0,0,1,1,0
13,63.0,60.0,40.0,78.96200000000006,7,2016,7,24,0,0,0,1,0,0,1,1,0
21,32.0,300.0,40.0,95.39600000000004,6,2016,7,23,0,0,0,1,0,0,1,1,0
17,85.0,290.0,20.0,91.31000000000007,6,2016,7,23,0,0,0,1,0,0,1,1,0
13,76.0,300.0,20.0,82.90400000000005,6,2016,7,23,0,0,0,1,0,0,1,1,0
21,83.0,240.0,40.0,93.29000000000002,5,2016,7,22,0,0,0,1,0,0,1,1,0
17,110.0,240.0,40.0,89.00600000000004,5,2016,7,22,0,0,0,1,0,0,1,1,0
13,442.0,230.0,75.0,76.24400000000007,5,2016,7,22,0,0,0,1,0,0,1,1,0
21,109.0,180.0,40.0,86.97200000000004,4,2016,7,21,0,0,0,1,0,0,1,1,0
17,196.0,260.0,20.0,85.91000000000008,4,2016,7,21,0,0,0,1,0,0,1,1,0
13,449.0,190.0,40.0,73.76000000000008,4,2016,7,21,0,0,0,1,0,0,1,1,0
21,95.0,272.0,0.0,84.59600000000005,3,2016,7,20,1,0,0,0,0,0,1,1,0
17,133.0,260.0,0.67,79.2284,3,2016,7,20,0,0,0,0,1,0,1,1,0
13,317.0,260.0,0.67,79.2284,3,2016,7,20,0,0,0,0,1,0,1,1,0
21,121.0,260.0,0.67,79.2284,2,2016,7,19,0,0,0,0,1,0,1,1,0
17,118.0,260.0,0.67,79.2284,2,2016,7,19,0,0,0,0,1,0,1,1,0
13,486.0,260.0,0.67,79.2284,2,2016,7,19,0,0,0,0,1,0,1,1,0
21,89.0,213.0,1.14,81.56120000000007,1,2016,7,18,0,0,0,0,1,0,1,1,0
17,124.0,217.0,32.0,86.43560000000004,1,2016,7,18,0,0,0,1,0,0,1,1,0
13,359.0,205.0,48.0,73.95439999999998,1,2016,7,18,0,0,0,1,0,0,1,1,0
21,0.0,263.0,36.0,81.6818,7,2016,7,17,0,0,0,1,0,0,1,1,0
17,0.0,262.0,44.0,80.0510000000001,7,2016,7,17,0,0,0,1,0,0,1,1,0
13,0.0,293.0,0.0,70.82780000000005,7,2016,7,17,1,0,0,0,0,0,1,1,0
21,1.0,350.0,3.92,71.1806000000001,6,2016,7,16,0,0,0,0,1,0,1,1,0
17,0.0,201.0,7.8,69.2852000000001,6,2016,7,16,0,0,0,0,1,0,1,1,0
13,0.0,49.0,88.0,75.8876,6,2016,7,16,0,0,0,1,0,0,1,1,0
21,80.0,242.0,12.0,84.52760000000005,5,2016,7,15,0,0,0,1,0,0,1,1,0
17,129.0,236.0,12.0,83.29100000000003,5,2016,7,15,0,0,0,1,0,0,1,1,0
13,440.0,252.0,8.0,73.74920000000003,5,2016,7,15,0,0,0,1,0,0,1,1,0
21,91.0,180.0,0.0,79.88720000000008,4,2016,7,14,1,0,0,0,0,0,1,1,0
17,140.0,186.0,56.0,79.85300000000007,4,2016,7,14,0,0,0,1,0,0,1,1,0
13,423.0,209.0,6.295,73.3136000000001,4,2016,7,14,0,0,0,0,1,0,1,1,0
21,98.0,170.0,2.79,80.90600000000003,3,2016,7,13,0,0,0,0,1,0,1,1,0
17,123.0,182.0,8.0,81.69800000000002,3,2016,7,13,0,0,0,1,0,0,1,1,0
13,444.0,220.0,90.0,73.54400000000007,3,2016,7,13,0,0,0,1,0,0,1,1,0
21,106.0,160.0,20.0,81.48200000000001,2,2016,7,12,0,0,0,1,0,0,1,1,0
17,115.0,150.0,40.0,80.0600000000001,2,2016,7,12,0,0,0,1,0,0,1,1,0
13,425.0,206.0,40.0,71.49199999999998,2,2016,7,12,0,0,0,1,0,0,1,1,0
21,91.0,350.0,75.0,79.84400000000008,1,2016,7,11,0,0,0,1,0,0,1,1,0
17,124.0,353.0,75.0,75.88399999999999,1,2016,7,11,0,0,0,1,0,0,1,1,0
13,403.0,350.0,1.0,68.57600000000009,1,2016,7,11,0,0,0,1,0,0,1,1,0
21,3.0,290.0,75.0,79.97000000000007,7,2016,7,10,0,0,0,1,0,0,1,1,0
17,0.0,280.0,40.0,77.9,7,2016,7,10,0,0,0,1,0,0,1,1,0
13,0.0,248.0,75.0,69.27800000000006,7,2016,7,10,0,0,0,1,0,0,1,1,0
